img_num,prediction type,scribbles mode,scribbles bin,suffix,max_class_pix_gt,min_class_pix_gt,pix_labelled,max_class_pix_labelled,min_class_pix_labelled,pix_in_img,perc. labelled,accuracy,scribbles,prediction
1500,convpaint_l-0-2_s-1,all,1.5,w3,77608,4269,7084,126576,229,133660,5.300014963339818,0.861072871464911,./FoodSeg103_results/data/run02/1500_scribbles_all_01500_w3.png,./FoodSeg103_results/data/run02/1500_convpaint_l-0-2_s-1_all_01500_w3.png
1500,convpaint_l-0-2_s-1-2,all,1.5,w3,77608,4269,7084,126576,229,133660,5.300014963339818,0.8327397875205745,./FoodSeg103_results/data/run02/1500_scribbles_all_01500_w3.png,./FoodSeg103_results/data/run02/1500_convpaint_l-0-2_s-1-2_all_01500_w3.png
1500,convpaint_l-0-2_s-1-2-4,all,1.5,w3,77608,4269,7084,126576,229,133660,5.300014963339818,0.8277869220409996,./FoodSeg103_results/data/run02/1500_scribbles_all_01500_w3.png,./FoodSeg103_results/data/run02/1500_convpaint_l-0-2_s-1-2-4_all_01500_w3.png
1500,convpaint_l-0-2_s-1-2-4-8,all,1.5,w3,77608,4269,7084,126576,229,133660,5.300014963339818,0.8082223552296872,./FoodSeg103_results/data/run02/1500_scribbles_all_01500_w3.png,./FoodSeg103_results/data/run02/1500_convpaint_l-0-2_s-1-2-4-8_all_01500_w3.png
1500,ilastik,all,1.5,w3,77608,4269,7084,126576,229,133660,5.300014963339818,0.8533966781385606,./FoodSeg103_results/data/run02/1500_scribbles_all_01500_w3.png,./FoodSeg103_results/data/run02/1500_ilastik_all_01500_w3.png
1500,dino,all,1.5,w3,77608,4269,7084,126576,229,133660,5.300014963339818,0.956711057908125,./FoodSeg103_results/data/run02/1500_scribbles_all_01500_w3.png,./FoodSeg103_results/data/run02/1500_dino_all_01500_w3.png
2000,convpaint_l-0_s-1,all,0.05,w3,65459,9910,340,172204,23,172544,0.19705118694362017,0.7079353672106825,./FoodSeg103_results/data/run02/2000_scribbles_all_00050_w3.png,./FoodSeg103_results/data/run02/2000_convpaint_l-0_s-1_all_00050_w3.png
2000,convpaint_l-0_s-1-2,all,0.05,w3,65459,9910,340,172204,23,172544,0.19705118694362017,0.7082077614985163,./FoodSeg103_results/data/run02/2000_scribbles_all_00050_w3.png,./FoodSeg103_results/data/run02/2000_convpaint_l-0_s-1-2_all_00050_w3.png
2000,convpaint_l-0_s-1-2-4,all,0.05,w3,65459,9910,340,172204,23,172544,0.19705118694362017,0.5904754729228486,./FoodSeg103_results/data/run02/2000_scribbles_all_00050_w3.png,./FoodSeg103_results/data/run02/2000_convpaint_l-0_s-1-2-4_all_00050_w3.png
2000,convpaint_l-0_s-1-2-4-8,all,0.05,w3,65459,9910,340,172204,23,172544,0.19705118694362017,0.5918374443620178,./FoodSeg103_results/data/run02/2000_scribbles_all_00050_w3.png,./FoodSeg103_results/data/run02/2000_convpaint_l-0_s-1-2-4-8_all_00050_w3.png
2000,convpaint_l-0-2_s-1,all,0.05,w3,65459,9910,340,172204,23,172544,0.19705118694362017,0.6047790708456974,./FoodSeg103_results/data/run02/2000_scribbles_all_00050_w3.png,./FoodSeg103_results/data/run02/2000_convpaint_l-0-2_s-1_all_00050_w3.png
2000,convpaint_l-0-2_s-1-2,all,0.05,w3,65459,9910,340,172204,23,172544,0.19705118694362017,0.5895539688427299,./FoodSeg103_results/data/run02/2000_scribbles_all_00050_w3.png,./FoodSeg103_results/data/run02/2000_convpaint_l-0-2_s-1-2_all_00050_w3.png
2000,convpaint_l-0-2_s-1-2-4,all,0.05,w3,65459,9910,340,172204,23,172544,0.19705118694362017,0.5765601817507419,./FoodSeg103_results/data/run02/2000_scribbles_all_00050_w3.png,./FoodSeg103_results/data/run02/2000_convpaint_l-0-2_s-1-2-4_all_00050_w3.png
